event_time,event_id,event_type,product_id,category_id,brand,price,cum_sum,points_earned,user_id,tier_id,tier_name,user_session,earn_rate
3/24/2022,event565,purchase,5731076,1.49E+18,4,6.35,466.43,11,576802932,,Gold,4e9817ab-7b63-4dff-8ff7-c147a6de463e,1.75
3/24/2022,event565,purchase,5765144,1.49E+18,2,6.33,472.76,11,576802932,,Gold,2aa6319a-f3d0-498a-a278-3469918d48a9,1.75
3/24/2022,event565,purchase,5903942,1.49E+18,2,1.59,474.35,3,576802932,,Gold,04fac5f6-5a7b-46e5-afb5-05a4b35c60c5,1.75
3/24/2022,event565,purchase,5903993,1.49E+18,3,1.59,475.94,3,576802932,,Gold,1468d517-3832-4f9a-9a33-1b418e5ba69f,1.75
3/24/2022,event565,purchase,5835915,1.49E+18,2,5.54,481.48,10,576802932,,Gold,026adb7f-9dd7-49f8-b3af-c73f940fc7d4,1.75
3/24/2022,event565,purchase,5747366,1.49E+18,1,0.73,482.21,1,576802932,,Gold,7631c003-28bd-4398-9763-1fe462754c8f,1.75
3/24/2022,event565,purchase,5848430,1.49E+18,3,0.79,483,1,576802932,,Gold,b3bba94f-21a7-467c-998c-5cb9107d5bc9,1.75
3/24/2022,event565,purchase,5819246,1.49E+18,3,4.44,487.44,8,576802932,,Gold,9cb89a82-65b9-4882-9654-6afc8f429ac6,1.75
4/1/2022,event566,purchase,5818396,1.49E+18,1,1.59,489.03,3,576802932,,Gold,ad62591b-cb3f-45bd-85ba-7a770444905f,1.75
4/1/2022,event566,purchase,5903964,1.49E+18,4,1.59,490.62,3,576802932,,Gold,966bdab6-f288-45f9-919d-87c9b6f77dc3,1.75
4/1/2022,event566,purchase,5765145,1.49E+18,4,6.33,496.95,11,576802932,,Gold,320be0b9-e99a-4529-935d-16f37774886b,1.75
4/1/2022,event566,purchase,5833326,1.49E+18,1,1.59,498.54,3,576802932,,Gold,8dc6aedb-b9d0-4c5d-88c5-be79839339c9,1.75
4/1/2022,event566,purchase,5802410,1.49E+18,2,5.54,504.08,10,576802932,,Gold,4723c27e-e573-4c7d-9289-95a1d9d54ff3,1.75
4/1/2022,event566,purchase,5877601,1.49E+18,3,1.27,505.35,2,576802932,,Gold,da07017e-23e8-4e3d-803d-d4a980e64791,1.75
4/1/2022,event566,purchase,5695827,1.49E+18,3,0.79,506.14,1,576802932,,Gold,3abf05f0-0368-48a2-baa7-62562aed1481,1.75
4/1/2022,event566,purchase,5843366,1.49E+18,3,6.33,512.47,11,576802932,,Gold,30e64305-1e95-4265-bd1d-39b817f81b9f,1.75
4/1/2022,event566,purchase,5845409,1.49E+18,3,5.56,518.03,10,576802932,,Gold,363f1bf8-fa91-4988-a19d-faa443c8d009,1.75
4/1/2022,event566,purchase,5907854,1.49E+18,2,1.43,519.46,3,576802932,,Gold,2227a835-8259-453a-83ba-d38fa8978153,1.75
4/1/2022,event566,purchase,5835915,1.49E+18,2,5.54,525,10,576802932,,Gold,b227e318-4a2e-41c9-8dc0-a0032b42841c,1.75
4/1/2022,event566,purchase,5813146,1.49E+18,1,5.54,530.54,10,576802932,,Gold,8bce122b-e08b-4fff-8abd-2cd297103190,1.75
4/1/2022,event566,purchase,5802408,1.49E+18,4,5.54,536.08,10,576802932,,Gold,f463eb92-5426-425f-ab9a-0ffff5db69a9,1.75
4/1/2022,event566,purchase,5906100,1.49E+18,3,0.79,536.87,1,576802932,,Gold,64381002-4bc2-4a06-9260-ce474f0385e1,1.75
4/1/2022,event566,purchase,5904291,1.49E+18,4,1.59,538.46,3,576802932,,Gold,59f7749f-b077-48f4-b4a5-3cd37c4563b6,1.75
4/1/2022,event566,purchase,5809894,1.6E+18,2,4.76,543.22,8,576802932,,Gold,d6e43073-51d6-46ca-ae35-b3d9ffbbae92,1.75
4/1/2022,event566,purchase,5907846,1.49E+18,1,1.43,544.65,3,576802932,,Gold,f82b2571-dde1-405d-ac25-fa60eb1dc665,1.75
4/1/2022,event566,purchase,5884258,1.49E+18,3,1.59,546.24,3,576802932,,Gold,0e92737b-a63b-48c9-9aa2-8ba939f6b74d,1.75
4/1/2022,event566,purchase,5835917,1.49E+18,1,5.54,551.78,10,576802932,,Gold,b12ec58f-ddcd-437c-8b7c-7f312b56f5c7,1.75
4/1/2022,event566,purchase,5823630,1.49E+18,4,5.22,557,9,576802932,,Gold,2a451d63-fe92-4a8e-9378-27b36e71100e,1.75
4/1/2022,event566,purchase,5908210,1.49E+18,4,1.43,558.43,3,576802932,,Gold,c8bc5aad-1e1a-4564-9bed-38a2978b9513,1.75
4/1/2022,event566,purchase,5904365,1.49E+18,4,1.59,560.02,3,576802932,,Gold,817b6185-89e7-47b8-a449-7dcfc9591d04,1.75
4/1/2022,event566,purchase,5908188,1.49E+18,3,1.43,561.45,3,576802932,,Gold,98b79655-66b1-4f6a-84bb-dab94deda6b0,1.75
4/1/2022,event566,purchase,5802419,1.49E+18,4,5.54,566.99,10,576802932,,Gold,b3db913e-c092-47da-b1f7-0442415987c5,1.75
4/13/2022,event567,purchase,5841719,1.49E+18,3,1.08,568.07,2,576802932,,Gold,c30b1202-9fc1-4b19-b138-29deb75fd20c,1.75
4/13/2022,event567,purchase,5903958,1.49E+18,2,1.59,569.66,3,576802932,,Gold,be28084b-7e77-4d21-a9f7-cecc00b83f71,1.75
4/13/2022,event567,purchase,5901661,1.49E+18,2,0.79,576.8,1,576802932,,Gold,940cf138-2b78-49ea-861c-9e0cf8fd779c,1.75
4/13/2022,event567,purchase,5908195,1.49E+18,4,1.43,578.23,3,576802932,,Gold,7e70f3f5-8486-4638-a58d-525458c863ab,1.75
4/13/2022,event567,purchase,5835923,1.49E+18,1,5.54,583.77,10,576802932,,Gold,182abcdb-0f7f-4c0d-9bec-a3fabaf02591,1.75
4/13/2022,event567,purchase,5907873,1.49E+18,2,1.43,585.2,3,576802932,,Gold,e7d17a3b-181b-4ce9-b191-31611825e2b1,1.75
4/13/2022,event567,purchase,5800027,1.49E+18,2,7.22,592.42,13,576802932,,Gold,5b76a250-2c73-4fe0-ba0f-9aa1a2c45404,1.75
4/13/2022,event567,purchase,5689712,1.49E+18,2,5.54,597.96,10,576802932,,Gold,93b08ef7-7c17-4db5-ac4f-f5ef742bf844,1.75
4/20/2022,event568,purchase,5775411,1.49E+18,3,6.33,604.29,13,576802932,,Platinum,0f783c2f-00f5-4a6a-8cf6-ff8e880d711e,2
4/20/2022,event568,purchase,5889902,1.49E+18,1,1.75,606.04,4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
4/20/2022,event568,purchase,5906102,1.49E+18,4,0.79,606.83,2,576802932,,Platinum,130809b4-33a3-428a-830a-862f0cc590f8,2
4/20/2022,event568,purchase,5899363,1.49E+18,3,1.75,608.58,4,576802932,,Platinum,ae38918e-7d2d-49bb-9ea8-87ee78e8eef1,2
4/20/2022,event568,purchase,5884257,1.49E+18,2,1.59,610.17,3,576802932,,Platinum,c8f43dea-6b03-4c01-b275-bc8d4cbcbf93,2
4/20/2022,event568,purchase,5848418,1.49E+18,2,0.79,610.96,2,576802932,,Platinum,eb7931b8-f553-4e24-acbb-fbd98a4545ee,2
4/20/2022,event568,purchase,5904330,1.49E+18,3,1.59,612.55,3,576802932,,Platinum,409ac335-9ebd-4f38-97ad-654d64a5a79b,2
4/20/2022,event568,purchase,5889907,1.49E+18,2,1.75,614.3,4,576802932,,Platinum,70ca3fbc-a133-4520-9417-5e5f61ed11e9,2
4/20/2022,event568,purchase,5819251,1.49E+18,2,4.44,618.74,9,576802932,,Platinum,7913ecd0-35ae-4a3e-9f98-3d6e74282356,2
4/20/2022,event568,purchase,5903942,1.49E+18,1,1.59,620.33,3,576802932,,Platinum,6c2e9ecc-557b-41f7-bcaf-0058d7777fd2,2
4/20/2022,event568,purchase,5775409,1.49E+18,4,6.33,626.66,13,576802932,,Platinum,75405c81-50b7-4fe8-9fa9-03c361c3ca10,2
4/20/2022,event568,purchase,5867617,1.49E+18,4,5.22,631.88,10,576802932,,Platinum,79d261f1-8e5b-44d1-b59f-282f03f9e7ce,2
1/4/2022,event231,registration,,,4,0,0,10,579751441,,Bronze,registration8,0
4/20/2022,event568,purchase,5903723,1.49E+18,3,1.59,633.47,3,576802932,,Platinum,279c9709-8ca4-433e-bdcb-2e85adc82efc,2
1/5/2022,event232,purchase,5712791,1.49E+18,4,9.44,9.44,9,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
4/20/2022,event568,purchase,5907851,1.49E+18,2,1.43,634.9,3,576802932,,Platinum,aaf16e9c-b093-4ea1-9655-773ecff0f3c4,2
4/20/2022,event568,purchase,5800024,1.49E+18,2,7.22,642.12,14,576802932,,Platinum,26dcb06b-da0a-46ca-b148-23b4947b3b63,2
4/20/2022,event568,purchase,5908228,1.49E+18,4,1.43,643.55,3,576802932,,Platinum,6ae10728-a119-4f98-8302-e95fc909af63,2
1/5/2022,event232,purchase,5900266,1.49E+18,2,9.44,18.88,9,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
1/5/2022,event232,purchase,5698369,1.49E+18,2,0.32,19.2,0,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
4/20/2022,event568,purchase,5848430,1.49E+18,3,0.79,644.34,2,576802932,,Platinum,644645e5-b65d-42a4-ad27-fedcd9c4f410,2
5/5/2022,event569,purchase,5894923,1.49E+18,1,6.33,652.1,13,576802932,,Platinum,5d0ac291-c56f-4205-a648-9fb3d3aadfe8,2
1/5/2022,event232,purchase,5712789,1.49E+18,1,8.25,27.45,8,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/5/2022,event569,purchase,5775407,1.49E+18,2,6.33,658.43,13,576802932,,Platinum,2fb87ffa-635d-48c8-afd8-7ecbda81a32c,2
5/5/2022,event569,purchase,5762501,1.56E+18,3,0.4,658.83,1,576802932,,Platinum,57394ee0-0adb-4805-8112-a2b0a2fd1d18,2
1/5/2022,event232,purchase,5900266,1.49E+18,3,9.44,36.89,9,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
1/5/2022,event232,purchase,5712791,1.49E+18,2,9.44,46.33,9,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/5/2022,event569,purchase,5877610,1.49E+18,1,1.27,660.1,3,576802932,,Platinum,45513e70-e8c4-4a09-9df1-5dae8c5462be,2
5/5/2022,event569,purchase,5775408,1.49E+18,3,6.33,668.02,13,576802932,,Platinum,c61f35e6-5dc8-438f-bb5f-c4e18ed9d32c,2
1/5/2022,event232,purchase,5712580,1.49E+18,2,6.03,52.36,6,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/5/2022,event569,purchase,5731469,1.49E+18,1,6.35,674.37,13,576802932,,Platinum,f19d27d7-c8ee-475a-8f16-44c899d83a5e,2
1/5/2022,event232,purchase,5744425,1.49E+18,2,0.83,53.19,1,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
1/5/2022,event232,purchase,5711109,1.49E+18,2,6.03,59.22,6,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
1/5/2022,event232,purchase,5712486,1.49E+18,3,6.03,65.25,6,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
1/5/2022,event232,purchase,5815662,1.49E+18,1,0.92,66.17,1,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
5/5/2022,event569,purchase,5906108,1.49E+18,2,1.27,675.64,3,576802932,,Platinum,35233eae-1f9a-481b-8fcf-cae73e9cf528,2
5/5/2022,event569,purchase,5904291,1.49E+18,1,1.59,677.23,3,576802932,,Platinum,4f27d46e-2548-4090-a347-720b4b1527dc,2
5/5/2022,event569,purchase,5848430,1.49E+18,1,0.79,678.02,2,576802932,,Platinum,2a9288ef-e845-4220-8d60-fc87ca23eeb5,2
1/5/2022,event232,purchase,5900265,1.49E+18,2,9.44,75.61,9,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
1/5/2022,event232,purchase,5712780,1.49E+18,3,8.25,83.86,8,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/5/2022,event569,purchase,5819241,1.49E+18,2,4.44,682.46,9,576802932,,Platinum,715aa910-f8ac-4400-a434-4cb66d75ce29,2
5/5/2022,event569,purchase,5906108,1.49E+18,1,1.27,683.73,3,576802932,,Platinum,1022ce94-4d38-4b30-933c-31a7bdf07856,2
5/5/2022,event569,purchase,5817892,1.49E+18,2,5.56,689.29,11,576802932,,Platinum,db2bd1a0-b422-4e1e-9385-1804a95bed1a,2
1/5/2022,event232,purchase,5712789,1.49E+18,3,8.25,92.11,8,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/5/2022,event569,purchase,5904366,1.49E+18,3,1.59,690.88,3,576802932,,Platinum,5d6d7872-d3ab-4fc6-960b-5e28bc909720,2
5/5/2022,event569,purchase,5885380,1.49E+18,3,1.27,692.15,3,576802932,,Platinum,e88d24d1-6933-46ef-9f13-69db9cf659ad,2
5/5/2022,event569,purchase,5907880,1.49E+18,2,1.43,693.58,3,576802932,,Platinum,7ca4a3d2-047b-43d0-9385-2db8d9a19afa,2
1/5/2022,event232,purchase,5790687,1.49E+18,3,3.97,96.08,4,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
5/5/2022,event569,purchase,5904253,1.49E+18,4,1.59,695.17,3,576802932,,Platinum,f8ca2604-b2a0-4389-9495-434c73a5d0f3,2
5/5/2022,event569,purchase,5903797,1.49E+18,2,1.59,696.76,3,576802932,,Platinum,c759b709-946c-44d6-b3e4-ed4aeecc372a,2
5/16/2022,event570,purchase,5835920,1.49E+18,1,5.54,702.3,11,576802932,,Platinum,fa3cd407-b94d-43c2-9dcf-8e8522480051,2
5/16/2022,event570,purchase,5904736,1.49E+18,3,1.59,703.89,3,576802932,,Platinum,b1ceadbd-b266-43b6-a6ba-6826f8f4e02e,2
1/5/2022,event232,purchase,5712783,1.49E+18,3,8.81,104.89,9,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/16/2022,event570,purchase,5907837,1.49E+18,2,1.43,705.32,3,576802932,,Platinum,520056ae-9e0e-4cd5-8984-98edba0f80e2,2
1/5/2022,event232,purchase,5881423,1.49E+18,2,3.16,108.05,3,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
5/16/2022,event570,purchase,5833325,1.49E+18,1,1.59,706.91,3,576802932,,Platinum,13356184-6d32-4742-8a5e-9f62587ce272,2
1/5/2022,event232,purchase,5894911,1.49E+18,1,1.1,109.15,1,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
1/5/2022,event232,purchase,5894916,1.49E+18,2,1.1,110.25,1,579751441,,Bronze,8de492d7-0937-47ae-be2c-a7615aec2b0d,1
5/16/2022,event570,purchase,5907871,1.49E+18,1,1.43,708.34,3,576802932,,Platinum,887e1d7c-2a00-4f2d-b860-f512270c7b91,2
1/5/2022,event232,purchase,5711103,1.49E+18,2,6.03,116.28,6,579751441,,Bronze,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1
5/16/2022,event570,purchase,5870372,1.49E+18,1,1.75,710.09,4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
5/16/2022,event570,purchase,5848412,1.49E+18,3,0.79,710.88,2,576802932,,Platinum,96464817-8d9e-4cbf-9a58-66933dcb6c3a,2
5/16/2022,event570,purchase,5862268,1.49E+18,1,1.43,712.31,3,576802932,,Platinum,8d37cf9f-464b-4787-b83a-52a08a353345,2
1/5/2022,event232,purchase,5713019,1.49E+18,2,5.24,121.52,7,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5848417,1.49E+18,2,0.79,713.1,2,576802932,,Platinum,bf7ae1b3-a3cc-4f75-93b9-a29dbdc30bf2,2
1/5/2022,event232,purchase,5712477,1.49E+18,2,6.03,127.55,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5904276,1.49E+18,4,1.59,714.69,3,576802932,,Platinum,d77f3ba8-39a8-4498-ad21-2c5c8d8b5d65,2
5/16/2022,event570,purchase,5848418,1.49E+18,2,0.79,715.48,2,576802932,,Platinum,5d3b8824-01cc-470a-876b-8bc02d469893,2
5/16/2022,event570,purchase,5904276,1.49E+18,2,1.59,717.07,3,576802932,,Platinum,b3d2903e-6a87-4c87-ae13-1a7cf1e2aa97,2
1/5/2022,event232,purchase,5807866,1.49E+18,3,0.79,128.34,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
1/5/2022,event232,purchase,5712780,1.49E+18,3,8.25,136.59,10,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5904330,1.49E+18,4,1.59,718.66,3,576802932,,Platinum,b44cba7a-bbeb-4b33-ab58-982d636817fe,2
5/16/2022,event570,purchase,5862295,1.49E+18,3,1.43,720.09,3,576802932,,Platinum,06f474f0-f853-48c7-b41a-2a94c5e89147,2
5/16/2022,event570,purchase,5847433,1.49E+18,2,4.44,724.53,9,576802932,,Platinum,05af1f0b-4969-4ebe-884a-8f212ff91880,2
1/5/2022,event232,purchase,5711083,1.49E+18,4,4.22,140.81,5,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
1/5/2022,event232,purchase,5745101,1.49E+18,2,4.22,145.03,5,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5908239,1.49E+18,3,1.43,725.96,3,576802932,,Platinum,61a8f1de-2239-4dfa-b9ca-8454ee90eaba,2
5/16/2022,event570,purchase,5802128,1.49E+18,4,5.54,731.5,11,576802932,,Platinum,722b4437-cce1-48a9-a595-b9e9a2f20ff8,2
5/16/2022,event570,purchase,5806548,1.49E+18,2,10.63,742.13,21,576802932,,Platinum,e3bec14e-1b2e-4735-a389-8459ec7c2577,2
5/16/2022,event570,purchase,5876207,1.49E+18,1,6.33,748.46,13,576802932,,Platinum,da5ead97-8220-4198-9ad9-b955bef4662b,2
5/16/2022,event570,purchase,5838225,1.49E+18,1,6.02,754.48,12,576802932,,Platinum,651515b8-9e95-45d1-a416-b6df6c828401,2
1/5/2022,event232,purchase,5712783,1.49E+18,4,8.81,153.84,11,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5899364,1.49E+18,4,1.75,756.23,4,576802932,,Platinum,62004071-e1fe-483e-9e20-b5bd143abdf1,2
5/16/2022,event570,purchase,5824248,1.49E+18,2,5.56,761.79,11,576802932,,Platinum,9ef67209-7399-4510-b679-873360b86633,2
1/5/2022,event232,purchase,5711146,1.49E+18,3,6.03,159.87,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
1/5/2022,event232,purchase,5736061,1.49E+18,2,0.71,160.58,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
1/5/2022,event232,purchase,5753943,1.49E+18,1,9.44,170.02,12,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5904369,1.49E+18,3,1.59,763.38,3,576802932,,Platinum,707423d8-6bc0-40dc-bc4e-f2f609f8ddfe,2
5/16/2022,event570,purchase,5819241,1.49E+18,4,4.44,767.82,9,576802932,,Platinum,f6a0520c-e7c1-4978-a12b-55dd3884f408,2
5/16/2022,event570,purchase,5904279,1.49E+18,3,1.59,769.41,3,576802932,,Platinum,4cacd57d-430e-462f-a71b-02f9711fcd3f,2
1/5/2022,event232,purchase,5790687,1.49E+18,2,3.97,173.99,5,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
1/5/2022,event232,purchase,5894918,1.49E+18,3,1.1,175.09,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
5/16/2022,event570,purchase,5904736,1.49E+18,2,1.59,771,3,576802932,,Platinum,0082c75f-16e5-4680-8def-6c464a8b2d8d,2
5/16/2022,event570,purchase,5908228,1.49E+18,3,1.43,772.43,3,576802932,,Platinum,4b937d62-4fe0-4481-8741-5284506855e4,2
1/5/2022,event232,purchase,5854897,1.49E+18,2,0.32,175.41,0,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
1/5/2022,event232,purchase,5753943,1.49E+18,3,9.44,184.85,12,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
1/5/2022,event232,purchase,5664161,1.49E+18,1,5.16,190.01,6,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
1/5/2022,event232,purchase,5818467,1.49E+18,3,0.98,190.99,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
1/5/2022,event232,purchase,5711104,1.49E+18,2,6.03,197.02,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
1/5/2022,event232,purchase,5664161,1.49E+18,3,5.16,202.18,6,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
1/5/2022,event232,purchase,5839314,1.49E+18,4,2.52,204.7,3,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
5/16/2022,event570,purchase,5907840,1.49E+18,2,1.43,773.86,3,576802932,,Platinum,23d3c08b-942c-4cb1-b962-ee02b20f879e,2
1/5/2022,event232,purchase,5818477,1.49E+18,3,0.98,205.68,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
3/2/2022,event233,purchase,5854897,1.49E+18,3,0.32,206,0,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
6/4/2022,event571,purchase,5848406,1.49E+18,2,0.79,774.65,2,576802932,,Platinum,0928d19c-9e55-4e8f-b7d4-45b50e759fba,2
6/4/2022,event571,purchase,5908194,1.49E+18,1,1.43,776.08,3,576802932,,Platinum,2214f9e1-1cdd-493f-8551-0ac5630b425c,2
3/2/2022,event233,purchase,5832482,1.49E+18,3,1.59,207.59,2,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
3/2/2022,event233,purchase,5729864,1.49E+18,2,0.41,208,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
6/4/2022,event571,purchase,5907864,1.49E+18,2,1.43,778.3,3,576802932,,Platinum,02158ed6-6e70-4d7a-a177-ed4004d9c5cb,2
6/4/2022,event571,purchase,5904500,1.49E+18,3,1.59,779.89,3,576802932,,Platinum,a6b9ce46-9987-4276-be0e-02f9d4e3e7a0,2
6/4/2022,event571,purchase,5822293,1.49E+18,4,3,782.89,6,576802932,,Platinum,e7274607-27b9-48c2-945c-dc50c98ba10d,2
3/2/2022,event233,purchase,5711080,1.49E+18,1,4.83,212.83,6,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
3/2/2022,event233,purchase,5712782,1.49E+18,3,8.25,221.08,10,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/4/2022,event571,purchase,5730190,1.49E+18,2,6.35,789.24,13,576802932,,Platinum,f02335f0-99fd-4b68-aaa9-471dc6af1433,2
6/4/2022,event571,purchase,5908194,1.49E+18,1,1.43,790.67,3,576802932,,Platinum,eaa341b7-effa-4a4b-bbe0-ba51e3fa91f3,2
3/2/2022,event233,purchase,4905,1.49E+18,4,1.19,222.27,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
6/4/2022,event571,purchase,5775411,1.49E+18,4,6.33,797,13,576802932,,Platinum,4f01bee6-3659-4f2d-a3ad-b5539aee5964,2
6/4/2022,event571,purchase,5825922,1.49E+18,3,6.02,803.02,12,576802932,,Platinum,ea6d17cb-2cd9-4e5b-9319-251f0ed9776c,2
3/2/2022,event233,purchase,5711078,1.49E+18,3,4.83,227.1,6,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/4/2022,event571,purchase,5904274,1.49E+18,3,1.59,804.61,3,576802932,,Platinum,e73e7d40-7108-4be6-8cc4-1ef0b150061b,2
6/4/2022,event571,purchase,5877191,1.49E+18,4,1.43,806.04,3,576802932,,Platinum,b0abe0aa-740b-467c-a73d-6ce161139bc8,2
6/4/2022,event571,purchase,5908197,1.49E+18,3,1.43,812.69,3,576802932,,Platinum,06831a05-d4c3-4aca-909b-22b4e46a9f89,2
6/4/2022,event571,purchase,5907864,1.49E+18,2,1.43,814.12,3,576802932,,Platinum,0b584169-3934-4ca7-aa08-2416cfd221c1,2
6/4/2022,event571,purchase,5903955,1.49E+18,3,1.59,815.71,3,576802932,,Platinum,54005390-b4a7-4aa7-8c66-d40c07fc4001,2
6/4/2022,event571,purchase,5847433,1.49E+18,2,4.44,820.15,9,576802932,,Platinum,b1487bfb-7aec-413e-b2a8-709dfdfc055d,2
6/4/2022,event571,purchase,5870865,1.49E+18,2,1.59,821.74,3,576802932,,Platinum,9a1bf622-e5c9-43fb-854d-f3433e476b01,2
3/2/2022,event233,purchase,5807866,1.49E+18,1,0.79,227.89,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
3/2/2022,event233,purchase,5790687,1.49E+18,1,3.97,231.86,5,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
3/2/2022,event233,purchase,4958,1.49E+18,2,1.19,233.05,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
6/4/2022,event571,purchase,5692279,1.49E+18,1,5.54,827.28,11,576802932,,Platinum,9344369b-a45b-44f6-b0bb-54388b798299,2
3/2/2022,event233,purchase,5854897,1.49E+18,4,0.32,233.37,0,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
3/2/2022,event233,purchase,5759240,1.49E+18,3,0.24,233.61,0,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
6/4/2022,event571,purchase,5852392,1.49E+18,1,4.44,831.72,9,576802932,,Platinum,3095a4c1-2ee0-4703-9086-7b5c0bfc51a6,2
3/2/2022,event233,purchase,5753942,1.49E+18,1,9.44,243.05,12,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/4/2022,event571,purchase,5904366,1.49E+18,2,1.59,833.31,3,576802932,,Platinum,d1e43c0d-d0ac-4376-b5db-19b3d0dbf4be,2
6/4/2022,event571,purchase,5825927,1.49E+18,3,6.02,839.33,12,576802932,,Platinum,8c5c3a42-7c97-4036-8108-879ee373714e,2
6/4/2022,event571,purchase,5731458,1.49E+18,2,6.35,845.68,13,576802932,,Platinum,d83854dd-c872-4d03-9256-35f96b4560a7,2
3/2/2022,event233,purchase,5711077,1.49E+18,4,6.03,249.08,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
3/2/2022,event233,purchase,5854897,1.49E+18,1,0.32,249.4,0,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
3/2/2022,event233,purchase,5712584,1.49E+18,4,6.03,255.43,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
3/2/2022,event233,purchase,4958,1.49E+18,1,1.19,256.62,1,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
